exp_string,gene_id,gene_name,baseMean,log2FoldChange,lfcSE,stat,padj,syp_target,imp_target,RBP_target,cluster_id,cluster_description,cluster_code,gene_biotype,n_binding_site,binding_feature,l2fc_xlsite,padj_xlsite,l2fc_bsmax,padj_bsmin,feature_pct_UTR5,feature_pct_CDS,feature_pct_UTR3,feature_pct_intron,feature_pct_ncRNA_exon,feature_pct_ncRNA_intron,avg_iCLIP_tpm,human_homologs,mammalian_imp_target,mammalian_syp_target,target
L2 Imp,FBgn0029997,CG2258,1525.587982,0.124501615,0.215444027,0.577896461,0.848408595,TRUE,TRUE,Co-target,Cluster VI,Other,Other,protein_coding,1,UTR3,3.4045125560741383,2.9975955416034594e-73,3.8260506118196767,0.011942985430205864,0,0,100,0,NA,NA,13.227285496894698,NCKIPSD,FALSE,FALSE,TRUE
L2 Imp,FBgn0259824,Hip14,901.1673422,0.12542318,0.166661528,0.752574863,0.791744328,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,21,UTR3,3.6669980413071204,2.5357288863796763e-122,5.072873589784799,2.987810636919336e-4,0,0,100,0,NA,NA,37.588966666666664,ZDHHC13 | ZDHHC17,TRUE,TRUE,TRUE
L2 Imp,FBgn0003139,PpV,639.2298735,0.126177695,0.163381985,0.772270175,0.782049474,FALSE,TRUE,Imp target only,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,5,UTR3,3.6357962722781263,5.213360523486099e-77,3.8478364855464298,0.014795158063289706,0,0,100,0,NA,NA,47.69504966666667,PPP6C,TRUE,TRUE,TRUE
L2 Imp,FBgn0026575,hang,16753.82831,0.126567827,0.223241657,0.566955388,0.852253501,TRUE,TRUE,Co-target,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,3,UTR3,1.4719659916426933,2.8780113121408365e-32,4.0000858588845665,0.006721482003427755,0,0,100,0,NA,NA,16.108325244185735,NA,FALSE,FALSE,TRUE
L2 Imp,FBgn0011754,PhKgamma,1593.748155,0.127633952,0.18954654,0.673379264,0.81918877,FALSE,TRUE,Imp target only,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,7,UTR3,0.9400772474627561,5.023084908876284e-12,4.7756732140167815,0.001022313375574835,0,0,100,0,NA,NA,27.89093525554488,PHKG1 | PHKG2,FALSE,FALSE,TRUE
L2 Imp,FBgn0052767,CG32767,11298.0532,0.128412122,0.244885984,0.524378242,0.862261549,TRUE,TRUE,Co-target,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,16,UTR3,2.742124354731164,2.1467760403768988e-104,4.174554244580411,0.0013414067257575997,0,0,100,0,NA,NA,26.446628433333334,NA,FALSE,FALSE,TRUE
L2 Imp,FBgn0013467,igl,975.6941503,0.12892959,0.232891603,0.553569929,0.856262592,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,59,UTR3,3.5923218964128276,2.7744069855947923e-151,4.670209541763885,4.7249234315543053e-23,0,0,100,0,NA,NA,185.15793664666666,NA,FALSE,FALSE,TRUE
L2 Imp,FBgn0040726,dpr1,739.9887694,0.129412434,0.193115218,0.670142905,0.81918877,FALSE,TRUE,Imp target only,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,6,UTR3,1.5621245423814842,6.1663131409024096e-24,4.4796682161751615,0.0020424195046105952,0,0,100,0,NA,NA,14.86678998,NA,FALSE,FALSE,TRUE
L2 Imp,FBgn0037358,elm,414.0508675,0.131511562,0.182865359,0.719159165,0.804421074,FALSE,TRUE,Imp target only,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,4,UTR3,2.6242543391871336,1.8033353404362813e-57,1.958592139634202,0.028969932421546347,0,0,100,0,NA,NA,45.996807600000004,CHP1 | CHP2,TRUE,FALSE,TRUE
L2 Imp,FBgn0037442,gzl,1214.119192,0.131688097,0.146235018,0.900532602,0.7312541,FALSE,TRUE,Imp target only,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,2,UTR3,2.2796412623421847,2.4888227677481877e-44,3.4641365444662773,0.02432496319688132,0,0,100,0,NA,NA,28.159697566666665,RNF13 | RNF167,TRUE,TRUE,TRUE
L2 Imp,FBgn0035688,fmt,3289.254145,0.13256933,0.229096239,0.57867065,0.84827505,FALSE,TRUE,Imp target only,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,14,UTR3,3.0074816598347227,7.2619693770677e-133,4.515295751151721,0.0028790320984512343,0,0,100,0,NA,NA,34.23686113333333,PPP6R1 | PPP6R2 | PPP6R3,FALSE,FALSE,TRUE
L2 Imp,FBgn0034885,Eglp4,13.69232244,0.132747329,0.324098807,0.409251107,0.89333862,TRUE,TRUE,Co-target,Cluster V,"Peak L2 Syp
binding",Peak_L2Syp,protein_coding,5,UTR3,-0.7060197976159426,6.89329627932774e-7,3.8350663220236028,0.01209775984399125,0,0,100,0,NA,NA,12.091917219333332,NA,FALSE,FALSE,TRUE
L2 Imp,FBgn0011817,nmo,14970.0364,0.132905365,0.238267648,0.557801036,0.855160956,TRUE,TRUE,Co-target,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,22,UTR5:UTR3,1.679543167387586,3.4586347735537585e-52,3.876070897536272,3.304411078213578e-4,4.545454545454546,0,95.45454545454545,0,NA,NA,67.73760824243742,NLK,TRUE,TRUE,TRUE
L2 Imp,FBgn0035508,CG15005,2.723664357,0.133963847,0.27228234,0.495262887,NA,FALSE,TRUE,Imp target only,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,2,CDS,2.902091511855239,5.474245793527972e-43,3.763756299048722,0.014062400866629274,0,100,0,0,NA,NA,26.9975,NA,FALSE,FALSE,TRUE
L2 Imp,FBgn0038975,Nrx-1,8986.150083,0.134429686,0.244687886,0.549396844,0.857145189,FALSE,TRUE,Imp target only,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,3,UTR3,2.3630350827256055,3.6580812563898285e-70,3.542520333947963,0.015925007908456655,0,0,100,0,NA,NA,18.900406466666666,NRXN1 | NRXN2 | NRXN3,TRUE,TRUE,TRUE
L2 Imp,FBgn0020306,dom,21106.98272,0.134441259,0.211845283,0.634620392,0.829505328,TRUE,TRUE,Co-target,Cluster IV,"Higher Syp
binding",High_Syp,protein_coding,7,UTR3,-0.04264136524035429,1,2.860818238448419,1.5730675257325096e-26,0,0,100,0,NA,NA,349.32939494916604,EP400 | SRCAP,TRUE,TRUE,TRUE
L2 Imp,FBgn0020224,Cbl,3319.435322,0.134637109,0.136367627,0.987310289,0.702280719,TRUE,TRUE,Co-target,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,2,UTR3,2.538046053106954,1.7635452671174633e-67,3.441648634353987,0.026938889737163827,0,0,100,0,NA,NA,29.594566666666665,CBL | CBLB,TRUE,TRUE,TRUE
L2 Imp,FBgn0036134,FoxK,2140.307767,0.135270178,0.139372347,0.970562013,0.708340338,FALSE,TRUE,Imp target only,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,42,UTR3:CDS:UTR5,3.4709464319775942,3.647951113988784e-100,4.447584698433147,7.654709854099759e-16,7.142857142857142,21.428571428571427,71.42857142857143,0,NA,NA,90.2262447901,FOXK1 | FOXK2,TRUE,TRUE,TRUE
L2 Imp,FBgn0033108,CG15236,3940.911612,0.135479549,0.1538533,0.88058071,0.739747539,FALSE,TRUE,Imp target only,Cluster VI,Other,Other,protein_coding,2,UTR3,2.7500308953807586,1.2962487324195792e-45,3.3536406959269276,0.026386467254707655,0,0,100,0,NA,NA,10.983774807074228,NA,FALSE,FALSE,TRUE
L2 Imp,FBgn0264816,koko,161.7511053,0.135901264,0.218035371,0.623263968,0.833893704,FALSE,TRUE,Imp target only,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,3,UTR3,3.0653859454818657,6.695805652856573e-39,4.141732715154687,0.008350717985878602,0,0,100,0,NA,NA,26.099106100282054,CCNQ,FALSE,FALSE,TRUE
L2 Imp,FBgn0038603,PKD,814.9606812,0.136841308,0.16430467,0.832865477,0.758054685,FALSE,TRUE,Imp target only,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,2,UTR3,1.2033480275305213,6.398613509412545e-14,3.2084635487805273,0.03522787511233918,0,0,100,0,NA,NA,19.297816642966428,PRKD1 | PRKD2 | PRKD3,TRUE,TRUE,TRUE
L2 Imp,FBgn0085407,Pvf3,1010.877828,0.137611237,0.166777631,0.825107051,0.761443632,FALSE,TRUE,Imp target only,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,3,UTR3,1.9125789680056675,1.4272944070720248e-48,3.91546857902549,0.013960754369119092,0,0,100,0,NA,NA,19.159904440000002,NA,FALSE,FALSE,TRUE
L2 Imp,FBgn0030809,Ubr1,5120.152692,0.137960012,0.186963987,0.737898758,0.798004066,FALSE,TRUE,Imp target only,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,6,UTR3,1.3317913194911633,5.242136822918614e-26,3.8291073465503027,0.012391140282828695,0,0,100,0,NA,NA,15.259727633333334,UBR1 | UBR2,TRUE,TRUE,TRUE
L2 Imp,FBgn0028996,onecut,8083.741126,0.138323195,0.154251407,0.896738634,0.733137363,TRUE,TRUE,Co-target,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,2,UTR3,1.6534689024046034,8.46041297754313e-26,3.795536613310332,0.013948040764449197,0,0,100,0,NA,NA,8.186899857666667,ONECUT1 | ONECUT2 | ONECUT3,TRUE,FALSE,TRUE
L2 Imp,FBgn0263594,lost,6436.374837,0.138511226,0.16496456,0.839643051,0.755060404,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,75,UTR3,3.5720926468967398,3.0796064073252427e-155,2.4082787288902368,1.2908868126134277e-41,0,0,100,0,NA,NA,446.63301433333334,MTHFSD,FALSE,FALSE,TRUE
L2 Imp,FBgn0259176,bun,17183.66838,0.138530433,0.208862384,0.663262706,0.821614797,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,74,UTR3,1.4236440784196285,3.855709176216135e-20,4.270494620325433,2.027947244600629e-11,0,0,100,0,NA,NA,278.90335705120987,TSC22D1,TRUE,TRUE,TRUE
L2 Imp,FBgn0259143,CG42258,2133.519222,0.138531018,0.168858309,0.820401705,0.763733786,FALSE,TRUE,Imp target only,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,112,UTR3,3.6046571126707794,2.794703863124132e-113,3.841589954335216,1.29972029552783e-31,0,0,100,0,NA,NA,245.7576183,NA,FALSE,FALSE,TRUE
L2 Imp,FBgn0026189,prominin-like,6786.493054,0.139440138,0.156063752,0.893479156,0.734533211,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,77,UTR3,3.145484664330964,3.073154412248202e-124,4.632054013274648,8.417280325671889e-18,0,0,100,0,NA,NA,72.62850293333334,PROM1 | PROM2,TRUE,FALSE,TRUE
L2 Imp,FBgn0043362,bchs,4884.797187,0.139628594,0.208529234,0.669591928,0.81918877,FALSE,TRUE,Imp target only,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,8,UTR3,2.3945649029598544,7.98693158965028e-64,3.953188522057527,0.012079247478761136,0,0,100,0,NA,NA,7.075108066666666,WDFY3 | WDFY4,TRUE,TRUE,TRUE
L2 Imp,FBgn0003360,sesB,7450.657807,0.139854266,0.149705494,0.934195966,0.721105308,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,30,UTR3:CDS,3.3534082918243047,2.8264621930135562e-33,1.6781104364051072,0.0013107702081521003,0,26.666666666666668,73.33333333333333,0,NA,NA,8800.795219666667,SLC25A31 | SLC25A4 | SLC25A5 | SLC25A6,TRUE,TRUE,TRUE
L2 Imp,FBgn0003870,ttk,709.2312544,0.139968323,0.185370171,0.755114554,0.790612578,TRUE,TRUE,Co-target,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,26,UTR3,1.7922610535538634,1.3189071682098723e-52,3.49389567935207,2.212069194251953e-6,0,0,100,0,NA,NA,49.78801166666667,NA,FALSE,FALSE,TRUE
L2 Imp,FBgn0030719,eIF5,119.3069057,0.140622897,0.24891434,0.565124992,0.85307145,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,58,UTR3:UTR5,3.10698254269824,6.425115895484835e-103,3.406753925083758,2.457336547666014e-10,84.48275862068965,0,15.517241379310345,0,NA,NA,290.19875454706175,EIF5,TRUE,TRUE,TRUE
L2 Imp,FBgn0033166,Eaf,1195.397069,0.141268414,0.197060648,0.716898897,0.805391859,FALSE,TRUE,Imp target only,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,26,UTR3:UTR5,2.778291202703747,3.425907441716039e-86,4.452171738573952,3.862382479650449e-9,61.53846153846154,0,38.46153846153847,0,NA,NA,209.13752896666668,EAF1 | EAF2,TRUE,FALSE,TRUE
L2 Imp,FBgn0012036,Aldh,451.4913277,0.141574474,0.278021902,0.509181094,0.867159766,FALSE,TRUE,Imp target only,Cluster V,"Peak L2 Syp
binding",Peak_L2Syp,protein_coding,1,UTR3,-0.8860264500156336,6.027717518301447e-13,3.7154680645724607,1.956891041279139e-9,0,0,100,0,NA,NA,24.127566666666667,ALDH1A1 | ALDH1A2 | ALDH1A3 | ALDH1B1 | ALDH2,TRUE,FALSE,TRUE
L2 Imp,FBgn0034087,clu,1623.365883,0.141823384,0.152359683,0.930840814,0.722802366,FALSE,TRUE,Imp target only,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,14,UTR3,1.6694029596877507,1.994290947984658e-40,3.620484721197335,5.628671573317227e-4,0,0,100,0,NA,NA,25.287661566666667,CLUH,FALSE,FALSE,TRUE
L2 Imp,FBgn0266350,lncRNA:CR44999,7.530629447,0.141965789,0.306206061,0.467256078,0.879158672,TRUE,TRUE,Co-target,Cluster I,"Higher Imp
binding",High_Imp,ncRNA,97,ncRNA-exon:ncRNA-intron,3.1540187340229213,3.1249429591992113e-85,4.394084049411485,1.6785689900886458e-23,NA,NA,NA,NA,6.185567010309279,93.81443298969072,4.167010933333334,NA,FALSE,FALSE,TRUE
L2 Imp,FBgn0039338,XNP,5515.226629,0.142400817,0.14070057,1.012086025,0.69344032,FALSE,TRUE,Imp target only,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,2,UTR3,1.7678136669725584,1.2694319379665794e-23,3.957377422016366,0.012688949597744427,0,0,100,0,NA,NA,7.66115,ATRX,TRUE,TRUE,TRUE
L2 Imp,FBgn0022764,Sin3A,15377.08116,0.14245157,0.203903224,0.698624416,0.810824268,FALSE,TRUE,Imp target only,Cluster VI,Other,Other,protein_coding,18,UTR3,0.7602509584747361,3.4456782506515776e-11,4.402990478827132,6.235233804543363e-4,0,0,100,0,NA,NA,57.78843419745887,SIN3A | SIN3B,TRUE,TRUE,TRUE
L2 Imp,FBgn0264449,CG43867,11469.74412,0.14311378,0.239194834,0.59831821,0.84237644,TRUE,TRUE,Co-target,Cluster VI,Other,Other,protein_coding,15,UTR3,1.5403956654643265,8.455970482087952e-33,3.710732610889205,1.2359914017287382e-5,0,0,100,0,NA,NA,33.69973657696484,PLEKHH1 | PLEKHH2,TRUE,FALSE,TRUE
L2 Imp,FBgn0038165,Task6,3904.243508,0.14479954,0.200187936,0.723324786,0.803675039,FALSE,TRUE,Imp target only,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,3,UTR3,2.372338540787071,3.1506267651281758e-34,2.88351864455206,0.028892666687338798,0,0,100,0,NA,NA,123.33721591023144,KCNK15 | KCNK3 | KCNK9,FALSE,TRUE,TRUE
L2 Imp,FBgn0022023,eIF3h,3116.221483,0.145179371,0.151387163,0.959000192,0.711198233,FALSE,TRUE,Imp target only,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,21,UTR3:CDS,2.3794782246420496,1.312954864053536e-83,1.9407304865589439,8.613209487400475e-16,0,52.38095238095239,47.61904761904761,0,NA,NA,115.13504266666666,EIF3H,TRUE,TRUE,TRUE
L2 Imp,FBgn0019968,Khc-73,7831.936661,0.145418502,0.18070717,0.804720523,0.770323564,FALSE,TRUE,Imp target only,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,24,UTR3,2.146960883562812,2.0152624242962853e-42,4.550622909196042,0.00156209588436416,0,0,100,0,NA,NA,25.136201158023333,KIF13A | KIF13B,TRUE,TRUE,TRUE
L2 Imp,FBgn0013799,Deaf1,2191.914245,0.145877354,0.169055913,0.86290304,0.745349809,FALSE,TRUE,Imp target only,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,9,UTR3,2.9781304975266494,1.2841125385854524e-74,4.033698197340892,0.015135509129932794,0,0,100,0,NA,NA,24.949494151333333,DEAF1,FALSE,FALSE,TRUE
L2 Imp,FBgn0051122,CG31122,2303.833254,0.146141365,0.140903983,1.037171829,0.682570122,TRUE,TRUE,Co-target,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,6,UTR3,2.561451591254519,1.7869183148134598e-71,3.6152328997448158,0.014323118210630106,0,0,100,0,NA,NA,28.1207158,C2orf69,TRUE,FALSE,TRUE
L2 Imp,FBgn0052103,SCaMC,1468.825206,0.146236148,0.186436606,0.784388147,0.776715089,FALSE,TRUE,Imp target only,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,3,UTR3,0.8906663673541417,1.433647992523748e-11,1.698419678691715,0.04318300894113784,0,0,100,0,NA,NA,27.9521207047,SLC25A23 | SLC25A24 | SLC25A25,TRUE,TRUE,TRUE
L2 Imp,FBgn0025639,Hmt4-20,11383.34376,0.146759559,0.223576894,0.656419158,0.822342821,FALSE,TRUE,Imp target only,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,15,UTR3,2.589625228108245,8.753649090155798e-80,4.266421429377408,0.0063056566847182515,0,0,100,0,NA,NA,20.517057013423333,KMT5B | KMT5C,TRUE,FALSE,TRUE
L2 Imp,FBgn0263352,Unr,16735.72692,0.147131529,0.13646496,1.078162925,0.668719857,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,278,UTR3:UTR5,4.336731894713676,2.889602587141394e-60,5.866977542673422,9.226194348341539e-37,75.89928057553958,0,24.100719424460433,0,NA,NA,332.8095373333333,CSDE1,TRUE,TRUE,TRUE
L2 Imp,FBgn0260003,Dys,8810.623575,0.147525396,0.216085061,0.682722203,0.818200325,FALSE,TRUE,Imp target only,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,47,UTR3,1.044073743196811,1.7769689920680147e-20,5.4301828515804935,3.785875005674107e-8,0,0,100,0,NA,NA,26.24522658757341,DMD | UTRN,TRUE,TRUE,TRUE
L2 Imp,FBgn0035896,CG6983,190.0293296,0.147732945,0.206142419,0.716547099,0.805391859,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,15,UTR3,2.7380901665953195,4.3627718304681087e-63,3.760041878161056,0.012109544948844374,0,0,100,0,NA,NA,42.6591098,C20orf27,FALSE,FALSE,TRUE
L2 Imp,FBgn0266557,kis,77104.57152,0.148171464,0.220294198,0.672607183,0.81918877,TRUE,TRUE,Co-target,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,13,UTR3,0.8440062523739845,2.2817628859661674e-13,1.9313617432463024,1.3620884912354004e-22,0,0,100,0,NA,NA,61.36306382338996,CHD6 | CHD7 | CHD8 | CHD9,TRUE,TRUE,TRUE
L2 Imp,FBgn0010434,cora,5597.682797,0.14913311,0.128015775,1.164958633,0.635855465,FALSE,TRUE,Imp target only,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,45,UTR3,2.4663099847736767,1.4364174510443008e-98,2.4502983330703256,1.8625939873364387e-40,0,0,100,0,NA,NA,193.76214523333334,EPB41 | EPB41L1 | EPB41L2 | EPB41L3,TRUE,FALSE,TRUE
L2 Imp,FBgn0026059,Mhcl,5334.262898,0.149798432,0.209013883,0.716695654,0.805391859,FALSE,TRUE,Imp target only,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,26,intron:UTR3,2.037833371388314,1.2469417147829096e-73,4.013342209599277,3.61657525548556e-12,0,0,19.230769230769234,80.76923076923077,NA,NA,363.094071566842,MYO18A | MYO18B,TRUE,TRUE,TRUE
L2 Imp,FBgn0285947,RpS10b,9632.117516,0.150124655,0.24429253,0.614534048,0.836800098,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,25,CDS:UTR3,1.986631598523978,1.1291459204916468e-61,3.700744444492204,1.5454677808954005e-34,0,24,76,0,NA,NA,965.4623850101265,RPS10,FALSE,FALSE,TRUE
L2 Imp,FBgn0267912,CanA-14F,5582.217453,0.150465134,0.255144818,0.589734635,0.845716116,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,88,UTR3,3.2992298640619926,4.58504321855301e-108,5.89434086791539,7.515777137147766e-11,0,0,100,0,NA,NA,98.54073013757534,PPP3CA | PPP3CB | PPP3CC,TRUE,TRUE,TRUE
L2 Imp,FBgn0261801,CG42747,529.742296,0.150540975,0.20219543,0.74458952,0.795467906,FALSE,TRUE,Imp target only,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,16,UTR3,0.780060472596905,9.678197739962764e-8,5.082575109374797,2.8692510030651504e-4,0,0,100,0,NA,NA,17.769541666666665,NA,FALSE,FALSE,TRUE
L2 Imp,FBgn0035001,Slik,8660.841249,0.150674728,0.18672245,0.806946955,0.768975122,FALSE,TRUE,Imp target only,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,20,UTR3:intron,1.8110349103991523,3.099102237831355e-43,3.2380927078265263,3.1336938496462034e-9,0,0,90,10,NA,NA,125.0309367,SLK | STK10,TRUE,FALSE,TRUE
L2 Imp,FBgn0038646,CG7715,2.819162888,0.15149809,0.265823405,0.56472148,NA,TRUE,TRUE,Co-target,Cluster V,"Peak L2 Syp
binding",Peak_L2Syp,protein_coding,1,UTR3,0.4651101593751655,0.014066179984222807,3.6189905529651254,3.643061105450634e-18,0,0,100,0,NA,NA,82.15373333333334,NA,FALSE,FALSE,TRUE
L2 Imp,FBgn0003520,stau,8307.056165,0.153200028,0.222184252,0.689521871,0.815068528,TRUE,TRUE,Co-target,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,25,UTR3,3.2467902683376217,9.83629465807871e-89,5.486776332007814,5.882512976192831e-7,0,0,100,0,NA,NA,44.75665743333334,STAU1 | STAU2,TRUE,TRUE,TRUE
L2 Imp,FBgn0259745,wech,7121.699124,0.153204518,0.215809537,0.709910552,0.806498058,TRUE,TRUE,Co-target,Cluster VI,Other,Other,protein_coding,38,UTR3,4.060278909289887,2.1618052454776247e-172,5.143090485046329,3.43971254608851e-5,0,0,100,0,NA,NA,41.453667233333334,TRIM71,TRUE,FALSE,TRUE
L2 Imp,FBgn0038545,pasi1,113.2172892,0.153708315,0.254781315,0.603014065,0.840294665,FALSE,TRUE,Imp target only,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,8,UTR3,2.8923008834834354,2.8337521364823676e-42,4.131881369859999,0.01262388801106841,0,0,100,0,NA,NA,47.741460000000004,NA,FALSE,FALSE,TRUE
L2 Imp,FBgn0264975,Nrg,8404.070616,0.15378451,0.15120118,1.017085658,0.691688299,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,115,UTR5:UTR3,2.4642493182411105,6.313106295227967e-76,4.759714563804744,1.6263266073441504e-11,10.434782608695652,0,89.56521739130436,0,NA,NA,233.4041558982222,CHL1 | L1CAM | NFASC | NRCAM,TRUE,TRUE,TRUE
L2 Imp,FBgn0265457,lncRNA:CR44357,4.548556568,0.15479842,0.286402115,0.546412507,0.85803204,FALSE,TRUE,Imp target only,Cluster II,"Higher Imp
binding",High_Imp,ncRNA,8,ncRNA-intron,0.6616555101541457,4.075203027228196e-6,3.673263958096109,0.004479829984806024,NA,NA,NA,NA,0,100,0.4324819597737791,NA,FALSE,FALSE,TRUE
L2 Imp,FBgn0261556,CG42674,2022.190982,0.155254036,0.21175497,0.733194176,0.799488922,FALSE,TRUE,Imp target only,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,5,UTR5,1.0092218425271176,1.3346168399472745e-17,2.5688591831135645,1.2408258437608284e-4,100,0,0,0,NA,NA,18.631534722083334,PLEKHG5,TRUE,TRUE,TRUE
L2 Imp,FBgn0003310,S,2367.554507,0.155459069,0.169217057,0.918705916,0.723950038,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,13,UTR3,2.433659614980182,6.580888045279229e-76,4.317525795511238,0.003025099161930678,0,0,100,0,NA,NA,30.312150966666668,NA,FALSE,FALSE,TRUE
L2 Imp,FBgn0010415,Sdc,5289.82137,0.155870592,0.15951578,0.977151116,0.706480679,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,122,UTR3:CDS:UTR5,3.226469592569958,2.0658222093921154e-120,4.7287490256884865,1.0494417459646417e-29,2.459016393442623,12.295081967213115,85.24590163934425,0,NA,NA,481.46585920999996,NA,FALSE,FALSE,TRUE
L2 Imp,FBgn0013720,pck,296.6319224,0.156867221,0.175317751,0.894776637,0.733808779,FALSE,TRUE,Imp target only,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,2,UTR3,2.651602046287501,1.3545416154422218e-52,1.946381685902105,0.04521461317396249,0,0,100,0,NA,NA,33.693884,NA,FALSE,FALSE,TRUE
L2 Imp,FBgn0085383,CG34354,2368.024231,0.157509613,0.23995372,0.656435042,0.822342821,FALSE,TRUE,Imp target only,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,14,UTR3,1.6016886500613072,4.3170008932530144e-36,4.823099395054946,7.033485900688651e-4,0,0,100,0,NA,NA,18.775437506666666,NA,FALSE,FALSE,TRUE
L2 Imp,FBgn0027527,Osi6,1.304186623,0.158685546,0.183715404,0.897549429,NA,TRUE,TRUE,Co-target,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,70,UTR3,3.0031447366015933,3.61833713079785e-41,2.479308584269558,6.404838954961887e-13,0,0,100,0,NA,NA,8976.735013333333,NA,FALSE,FALSE,TRUE
L2 Imp,FBgn0053147,Hs3st-A,1534.386548,0.159020465,0.201396824,0.789607077,0.77530967,FALSE,TRUE,Imp target only,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,3,UTR3,1.9410653007214467,5.854796089122875e-33,4.554130632202948,0.0014857708496707138,0,0,100,0,NA,NA,9.56068392,HS3ST1 | HS3ST5,TRUE,TRUE,TRUE
L2 Imp,FBgn0262740,Evi5,5260.263382,0.159030105,0.204771536,0.776628959,0.781057172,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,12,UTR3,2.028410764071966,4.1410654972959775e-67,4.726983259319868,8.238970963877862e-4,0,0,100,0,NA,NA,33.54398316666667,EVI5 | EVI5L,FALSE,TRUE,TRUE
L2 Imp,FBgn0024555,flfl,4783.258623,0.159382657,0.131967904,1.207736389,0.620155672,TRUE,TRUE,Co-target,Cluster VI,Other,Other,protein_coding,6,UTR3,2.485228234310302,2.171178738272622e-100,4.315798832641636,0.0010396015616960976,0,0,100,0,NA,NA,36.95056353333334,PPP4R3A | PPP4R3B | PPP4R3C,TRUE,FALSE,TRUE
L2 Imp,FBgn0263289,scrib,6577.068108,0.160510442,0.215032201,0.74645378,0.794330551,FALSE,TRUE,Imp target only,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,2,UTR3,0.2785918415889804,0.07439412660607324,3.4082765091787803,0.023402177169875547,0,0,100,0,NA,NA,44.92613228174903,SCRIB,TRUE,FALSE,TRUE
